,Date,AMD,NVDA,GOOG,NFLX,T,TSLA,AAPL,F,ATVI,TTWO
410,05/08/2023,95.04000091552734,291.4558410644531,108.23999786376953,331.2099914550781,16.820104598999023,171.7899932861328,173.0266876220703,11.890567779541016,74.74368286132812,125.69000244140625
411,05/09/2023,95.05999755859375,285.6568908691406,107.94000244140625,332.1400146484375,16.72185516357422,169.14999389648438,171.30142211914062,11.732290267944336,74.70410919189453,124.5999984741211
412,05/10/2023,97.0199966430664,288.79632568359375,112.27999877929688,335.4200134277344,16.741506576538086,168.5399932861328,173.08653259277344,11.761967658996582,75.18887329101562,124.73999786376953
413,05/11/2023,97.0999984741211,285.7268981933594,116.9000015258789,344.760009765625,16.662904739379883,172.0800018310547,173.27601623535156,11.742182731628418,76.2177734375,125.56999969482422
414,05/12/2023,95.26000213623047,283.3473205566406,117.91999816894531,339.8900146484375,16.731679916381836,167.97999572753906,172.3372802734375,11.544336318969727,76.54425811767578,125.26000213623047
415,05/15/2023,97.4000015258789,289.4761962890625,116.95999908447266,335.8900146484375,16.6530818939209,166.35000610351562,171.8379669189453,11.514659881591797,77.49401092529297,125.06999969482422
416,05/16/2023,101.4800033569336,292.0757141113281,120.08999633789062,333.75,16.24043846130371,166.52000427246094,171.8379669189453,11.12885856628418,76.94987487792969,124.05000305175781
417,05/17/2023,103.75,301.72393798828125,121.4800033569336,339.9599914550781,16.368160247802734,173.86000061035156,172.45712280273438,11.376166343688965,77.05870056152344,125.0199966430664
418,05/18/2023,107.93000030517578,316.72113037109375,123.5199966430664,371.2900085449219,16.260087966918945,176.88999938964844,174.81393432617188,11.514659881591797,77.35550689697266,139.6300048828125
419,05/19/2023,105.81999969482422,312.5819091796875,123.25,365.3599853515625,16.0242919921875,180.13999938964844,174.92379760742188,11.524551391601562,77.75122833251953,137.42999267578125
420,05/22/2023,108.0,311.70208740234375,125.87000274658203,363.010009765625,16.09306526184082,188.8699951171875,173.96507263183594,11.504766464233398,78.21621704101562,137.25
421,05/23/2023,108.12000274658203,306.8229675292969,123.29000091552734,355.989990234375,15.817971229553223,185.77000427246094,171.32864379882812,11.603689193725586,78.28546905517578,135.77999877929688
422,05/24/2023,108.2699966430664,305.3232727050781,121.63999938964844,364.8500061035156,15.670598030090332,182.89999389648438,171.60826110839844,11.20799732208252,76.97955322265625,135.83999633789062
